plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
44	F	7	0.5298	sample	9-IPC-ASO-1-ng/mL	50	TRUE	280.588977323444	280.588977323444	
44	F	8	0.0363	control	negcon	1	TRUE	0.485925818406994	1	LLQ
44	G	1	0.9575	standard	10	1	TRUE	9.63119666044651	9.63119666044651	
44	G	2	1.0122	standard	10	1	TRUE	10.1321274915995	10.1321274915995	
44	G	3	2.7815	sample	9-IPC-ASO-1-mg/mL	10	TRUE	254.901647035024	200	ULQ
44	G	4	2.8451	sample	9-IPC-ASO-10-ug/mL	10	TRUE	260.215778319384	200	ULQ
44	G	5	2.8413	sample	9-IPC-ASO-100-ng/mL	10	TRUE	259.89856099115	200	ULQ
44	G	6	2.8393	sample	9-IPC-ASO-10-ng/mL	10	TRUE	259.731589622937	200	ULQ
44	G	7	2.7586	sample	9-IPC-ASO-1-ng/mL	10	TRUE	252.985638203329	200	ULQ
44	G	8	0.1937	control	poscon lo	1	TRUE	2.24017363332751	2.24017363332751	
44	H	1	2.1438	standard	20	1	TRUE	20.0980935970556	20	ULQ
44	H	2	1.974	standard	20	1	TRUE	18.6400702531254	18.6400702531254	
44	H	3	2.545	sample	9-IPC-ASO-1-mg/mL	10	TRUE	235.045366612836	200	ULQ
44	H	4	2.7965	sample	9-IPC-ASO-10-ug/mL	10	TRUE	256.15592741192	200	ULQ
44	H	5	2.6992	sample	9-IPC-ASO-100-ng/mL	10	TRUE	248.009220391964	200	ULQ
44	H	6	2.6237	sample	9-IPC-ASO-10-ng/mL	10	TRUE	241.670126689179	200	ULQ
44	H	7	2.6538	sample	9-IPC-ASO-1-ng/mL	10	TRUE	244.199252560881	200	ULQ
44	H	8	0.8625	control	poscon hi	1	TRUE	8.75515341581234	8.75515341581234	
